"ABMI.Site","Common.Name","medDetects","lon","lat"
"272","Le Conte's Sparrow",NA,-110.466278,57.993595
"272","Pine Siskin",NA,-110.466278,57.993595
"272","Sharp-tailed Grouse",NA,-110.466278,57.993595
"272","Wilson's Warbler",0.33,-110.466278,57.993595
"272","Yellow Warbler",NA,-110.466278,57.993595
"273","Le Conte's Sparrow",0.22,-110.16404,57.918251
"273","Pine Siskin",NA,-110.16404,57.918251
"273","Sharp-tailed Grouse",NA,-110.16404,57.918251
"273","Wilson's Warbler",NA,-110.16404,57.918251
"273","Yellow Warbler",NA,-110.16404,57.918251
"276","Le Conte's Sparrow",NA,-119.289284,58.54435
"276","Pine Siskin",NA,-119.289284,58.54435
"276","Sharp-tailed Grouse",NA,-119.289284,58.54435
"276","Wilson's Warbler",NA,-119.289284,58.54435
"276","Yellow Warbler",NA,-119.289284,58.54435
"277","Le Conte's Sparrow",NA,-118.900536,58.522884
"277","Pine Siskin",NA,-118.900536,58.522884
"277","Sharp-tailed Grouse",NA,-118.900536,58.522884
"277","Wilson's Warbler",NA,-118.900536,58.522884
"277","Yellow Warbler",0.11,-118.900536,58.522884
"278","Le Conte's Sparrow",NA,-118.629051,58.492947
"278","Pine Siskin",NA,-118.629051,58.492947
"278","Sharp-tailed Grouse",NA,-118.629051,58.492947
"278","Wilson's Warbler",NA,-118.629051,58.492947
"278","Yellow Warbler",0.67,-118.629051,58.492947
"279","Le Conte's Sparrow",NA,-118.30825,58.451195
"279","Pine Siskin",NA,-118.30825,58.451195
"279","Sharp-tailed Grouse",NA,-118.30825,58.451195
"279","Wilson's Warbler",NA,-118.30825,58.451195
"279","Yellow Warbler",NA,-118.30825,58.451195
"280","Le Conte's Sparrow",NA,-117.974716,58.486931
"280","Pine Siskin",NA,-117.974716,58.486931
"280","Sharp-tailed Grouse",NA,-117.974716,58.486931
"280","Wilson's Warbler",NA,-117.974716,58.486931
"280","Yellow Warbler",NA,-117.974716,58.486931
"281","Le Conte's Sparrow",NA,-117.608231,58.424129
"281","Pine Siskin",NA,-117.608231,58.424129
"281","Sharp-tailed Grouse",NA,-117.608231,58.424129
"281","Wilson's Warbler",NA,-117.608231,58.424129
"281","Yellow Warbler",NA,-117.608231,58.424129
"282","Le Conte's Sparrow",NA,-117.252838,58.382511
"282","Pine Siskin",NA,-117.252838,58.382511
"282","Sharp-tailed Grouse",NA,-117.252838,58.382511
"282","Wilson's Warbler",NA,-117.252838,58.382511
"282","Yellow Warbler",NA,-117.252838,58.382511
"283","Le Conte's Sparrow",NA,-116.99353,58.372742
"283","Pine Siskin",NA,-116.99353,58.372742
"283","Sharp-tailed Grouse",NA,-116.99353,58.372742
"283","Wilson's Warbler",NA,-116.99353,58.372742
"283","Yellow Warbler",NA,-116.99353,58.372742
"284","Le Conte's Sparrow",NA,-116.641312,58.384224
"284","Pine Siskin",NA,-116.641312,58.384224
"284","Sharp-tailed Grouse",NA,-116.641312,58.384224
"284","Wilson's Warbler",NA,-116.641312,58.384224
"284","Yellow Warbler",NA,-116.641312,58.384224
"285","Le Conte's Sparrow",NA,-116.238853,58.306347
"285","Pine Siskin",NA,-116.238853,58.306347
"285","Sharp-tailed Grouse",NA,-116.238853,58.306347
"285","Wilson's Warbler",NA,-116.238853,58.306347
"285","Yellow Warbler",0.67,-116.238853,58.306347
"286","Le Conte's Sparrow",NA,-115.932106,58.288662
"286","Pine Siskin",NA,-115.932106,58.288662
"286","Sharp-tailed Grouse",NA,-115.932106,58.288662
"286","Wilson's Warbler",NA,-115.932106,58.288662
"286","Yellow Warbler",0.44,-115.932106,58.288662
"287","Le Conte's Sparrow",NA,-115.564857,58.311996
"287","Pine Siskin",NA,-115.564857,58.311996
"287","Sharp-tailed Grouse",NA,-115.564857,58.311996
"287","Wilson's Warbler",NA,-115.564857,58.311996
"287","Yellow Warbler",1.22,-115.564857,58.311996
"288","Le Conte's Sparrow",NA,-115.205383,58.267586
"288","Pine Siskin",NA,-115.205383,58.267586
"288","Sharp-tailed Grouse",NA,-115.205383,58.267586
"288","Wilson's Warbler",NA,-115.205383,58.267586
"288","Yellow Warbler",NA,-115.205383,58.267586
"290","Le Conte's Sparrow",NA,-114.499359,58.226173
"290","Pine Siskin",NA,-114.499359,58.226173
"290","Sharp-tailed Grouse",NA,-114.499359,58.226173
"290","Wilson's Warbler",NA,-114.499359,58.226173
"290","Yellow Warbler",NA,-114.499359,58.226173
"291","Le Conte's Sparrow",NA,-114.234863,58.184917
"291","Pine Siskin",NA,-114.234863,58.184917
"291","Sharp-tailed Grouse",NA,-114.234863,58.184917
"291","Wilson's Warbler",NA,-114.234863,58.184917
"291","Yellow Warbler",NA,-114.234863,58.184917
"292","Le Conte's Sparrow",NA,-113.858948,58.147423
"292","Pine Siskin",NA,-113.858948,58.147423
"292","Sharp-tailed Grouse",NA,-113.858948,58.147423
"292","Wilson's Warbler",0.11,-113.858948,58.147423
"292","Yellow Warbler",NA,-113.858948,58.147423
"293","Le Conte's Sparrow",NA,-113.567711,58.125996
"293","Pine Siskin",NA,-113.567711,58.125996
"293","Sharp-tailed Grouse",NA,-113.567711,58.125996
"293","Wilson's Warbler",NA,-113.567711,58.125996
"293","Yellow Warbler",NA,-113.567711,58.125996
"294","Le Conte's Sparrow",NA,-113.233276,58.088268
"294","Pine Siskin",NA,-113.233276,58.088268
"294","Sharp-tailed Grouse",NA,-113.233276,58.088268
"294","Wilson's Warbler",NA,-113.233276,58.088268
"294","Yellow Warbler",NA,-113.233276,58.088268
"295","Le Conte's Sparrow",NA,-112.838333,58.055161
"295","Pine Siskin",NA,-112.838333,58.055161
"295","Sharp-tailed Grouse",NA,-112.838333,58.055161
"295","Wilson's Warbler",NA,-112.838333,58.055161
"295","Yellow Warbler",NA,-112.838333,58.055161
"296","Le Conte's Sparrow",NA,-112.561646,57.98127
"296","Pine Siskin",NA,-112.561646,57.98127
"296","Sharp-tailed Grouse",NA,-112.561646,57.98127
"296","Wilson's Warbler",NA,-112.561646,57.98127
"296","Yellow Warbler",NA,-112.561646,57.98127
"297","Le Conte's Sparrow",NA,-112.23436,57.949032
"297","Pine Siskin",NA,-112.23436,57.949032
"297","Sharp-tailed Grouse",NA,-112.23436,57.949032
"297","Wilson's Warbler",NA,-112.23436,57.949032
"297","Yellow Warbler",NA,-112.23436,57.949032
"298","Le Conte's Sparrow",NA,-111.857712,57.974468
"298","Pine Siskin",NA,-111.857712,57.974468
"298","Sharp-tailed Grouse",NA,-111.857712,57.974468
"298","Wilson's Warbler",NA,-111.857712,57.974468
"298","Yellow Warbler",NA,-111.857712,57.974468
"299","Le Conte's Sparrow",NA,-111.574265,57.914551
"299","Pine Siskin",NA,-111.574265,57.914551
"299","Sharp-tailed Grouse",NA,-111.574265,57.914551
"299","Wilson's Warbler",NA,-111.574265,57.914551
"299","Yellow Warbler",NA,-111.574265,57.914551
"3","Le Conte's Sparrow",NA,-111.849083,59.94268
"3","Pine Siskin",NA,-111.849083,59.94268
"3","Sharp-tailed Grouse",NA,-111.849083,59.94268
"3","Wilson's Warbler",NA,-111.849083,59.94268
"3","Yellow Warbler",NA,-111.849083,59.94268
"300","Le Conte's Sparrow",NA,-111.262276,57.907963
"300","Pine Siskin",NA,-111.262276,57.907963
"300","Sharp-tailed Grouse",NA,-111.262276,57.907963
"300","Wilson's Warbler",NA,-111.262276,57.907963
"300","Yellow Warbler",NA,-111.262276,57.907963
"301","Le Conte's Sparrow",NA,-110.839073,57.819054
"301","Pine Siskin",NA,-110.839073,57.819054
"301","Sharp-tailed Grouse",NA,-110.839073,57.819054
"301","Wilson's Warbler",NA,-110.839073,57.819054
"301","Yellow Warbler",NA,-110.839073,57.819054
"302","Le Conte's Sparrow",NA,-110.653053,57.803822
"302","Pine Siskin",NA,-110.653053,57.803822
"302","Sharp-tailed Grouse",NA,-110.653053,57.803822
"302","Wilson's Warbler",NA,-110.653053,57.803822
"302","Yellow Warbler",NA,-110.653053,57.803822
"303","Le Conte's Sparrow",0.11,-110.229668,57.760666
"303","Pine Siskin",NA,-110.229668,57.760666
"303","Sharp-tailed Grouse",NA,-110.229668,57.760666
"303","Wilson's Warbler",NA,-110.229668,57.760666
"303","Yellow Warbler",NA,-110.229668,57.760666
"304","Le Conte's Sparrow",NA,-119.652313,58.373638
"304","Pine Siskin",NA,-119.652313,58.373638
"304","Sharp-tailed Grouse",NA,-119.652313,58.373638
"304","Wilson's Warbler",NA,-119.652313,58.373638
"304","Yellow Warbler",NA,-119.652313,58.373638
"305","Le Conte's Sparrow",NA,-119.263962,58.324383
"305","Pine Siskin",NA,-119.263962,58.324383
"305","Sharp-tailed Grouse",NA,-119.263962,58.324383
"305","Wilson's Warbler",NA,-119.263962,58.324383
"305","Yellow Warbler",NA,-119.263962,58.324383
"306","Le Conte's Sparrow",NA,-118.988899,58.347618
"306","Pine Siskin",NA,-118.988899,58.347618
"306","Sharp-tailed Grouse",NA,-118.988899,58.347618
"306","Wilson's Warbler",NA,-118.988899,58.347618
"306","Yellow Warbler",NA,-118.988899,58.347618
"307","Le Conte's Sparrow",NA,-118.707001,58.313648
"307","Pine Siskin",NA,-118.707001,58.313648
"307","Sharp-tailed Grouse",NA,-118.707001,58.313648
"307","Wilson's Warbler",NA,-118.707001,58.313648
"307","Yellow Warbler",NA,-118.707001,58.313648
"314","Le Conte's Sparrow",0.33,-116.312378,58.188782
"314","Pine Siskin",NA,-116.312378,58.188782
"314","Sharp-tailed Grouse",NA,-116.312378,58.188782
"314","Wilson's Warbler",NA,-116.312378,58.188782
"314","Yellow Warbler",0.11,-116.312378,58.188782
"315","Le Conte's Sparrow",0.33,-115.983871,58.116947
"315","Pine Siskin",NA,-115.983871,58.116947
"315","Sharp-tailed Grouse",NA,-115.983871,58.116947
"315","Wilson's Warbler",NA,-115.983871,58.116947
"315","Yellow Warbler",0.78,-115.983871,58.116947
"316","Le Conte's Sparrow",NA,-115.619331,58.078323
"316","Pine Siskin",NA,-115.619331,58.078323
"316","Sharp-tailed Grouse",NA,-115.619331,58.078323
"316","Wilson's Warbler",NA,-115.619331,58.078323
"316","Yellow Warbler",0.56,-115.619331,58.078323
"317","Le Conte's Sparrow",NA,-115.236893,58.089836
"317","Pine Siskin",NA,-115.236893,58.089836
"317","Sharp-tailed Grouse",NA,-115.236893,58.089836
"317","Wilson's Warbler",NA,-115.236893,58.089836
"317","Yellow Warbler",NA,-115.236893,58.089836
"318","Le Conte's Sparrow",NA,-114.909676,58.072975
"318","Pine Siskin",NA,-114.909676,58.072975
"318","Sharp-tailed Grouse",NA,-114.909676,58.072975
"318","Wilson's Warbler",NA,-114.909676,58.072975
"318","Yellow Warbler",NA,-114.909676,58.072975
"319","Le Conte's Sparrow",NA,-114.65097,58.031906
"319","Pine Siskin",NA,-114.65097,58.031906
"319","Sharp-tailed Grouse",NA,-114.65097,58.031906
"319","Wilson's Warbler",NA,-114.65097,58.031906
"319","Yellow Warbler",NA,-114.65097,58.031906
"32","Le Conte's Sparrow",0.33,-112.604416,59.677498
"32","Pine Siskin",NA,-112.604416,59.677498
"32","Sharp-tailed Grouse",NA,-112.604416,59.677498
"32","Wilson's Warbler",NA,-112.604416,59.677498
"32","Yellow Warbler",NA,-112.604416,59.677498
"320","Le Conte's Sparrow",NA,-114.325722,58.015667
"320","Pine Siskin",NA,-114.325722,58.015667
"320","Sharp-tailed Grouse",NA,-114.325722,58.015667
"320","Wilson's Warbler",NA,-114.325722,58.015667
"320","Yellow Warbler",NA,-114.325722,58.015667
"321","Le Conte's Sparrow",NA,-113.926941,57.989101
"321","Pine Siskin",NA,-113.926941,57.989101
"321","Sharp-tailed Grouse",NA,-113.926941,57.989101
"321","Wilson's Warbler",NA,-113.926941,57.989101
"321","Yellow Warbler",NA,-113.926941,57.989101
"322","Le Conte's Sparrow",NA,-113.578415,57.923573
"322","Pine Siskin",NA,-113.578415,57.923573
"322","Sharp-tailed Grouse",NA,-113.578415,57.923573
"322","Wilson's Warbler",NA,-113.578415,57.923573
"322","Yellow Warbler",NA,-113.578415,57.923573
"323","Le Conte's Sparrow",NA,-113.273994,57.931255
"323","Pine Siskin",NA,-113.273994,57.931255
"323","Sharp-tailed Grouse",NA,-113.273994,57.931255
"323","Wilson's Warbler",NA,-113.273994,57.931255
"323","Yellow Warbler",NA,-113.273994,57.931255
"324","Le Conte's Sparrow",NA,-113.004417,57.876133
"324","Pine Siskin",NA,-113.004417,57.876133
"324","Sharp-tailed Grouse",NA,-113.004417,57.876133
"324","Wilson's Warbler",NA,-113.004417,57.876133
"324","Yellow Warbler",NA,-113.004417,57.876133
"325","Le Conte's Sparrow",0.11,-112.580597,57.861206
"325","Pine Siskin",NA,-112.580597,57.861206
"325","Sharp-tailed Grouse",NA,-112.580597,57.861206
"325","Wilson's Warbler",0.11,-112.580597,57.861206
"325","Yellow Warbler",NA,-112.580597,57.861206
"326","Le Conte's Sparrow",NA,-112.311165,57.810936
"326","Pine Siskin",NA,-112.311165,57.810936
"326","Sharp-tailed Grouse",NA,-112.311165,57.810936
"326","Wilson's Warbler",NA,-112.311165,57.810936
"326","Yellow Warbler",NA,-112.311165,57.810936
"327","Le Conte's Sparrow",NA,-111.969208,57.788807
"327","Pine Siskin",NA,-111.969208,57.788807
"327","Sharp-tailed Grouse",NA,-111.969208,57.788807
"327","Wilson's Warbler",0.22,-111.969208,57.788807
"327","Yellow Warbler",NA,-111.969208,57.788807
"328","Le Conte's Sparrow",NA,-111.551453,57.726879
"328","Pine Siskin",NA,-111.551453,57.726879
"328","Sharp-tailed Grouse",NA,-111.551453,57.726879
"328","Wilson's Warbler",NA,-111.551453,57.726879
"328","Yellow Warbler",NA,-111.551453,57.726879
"329","Le Conte's Sparrow",NA,-111.269035,57.668869
"329","Pine Siskin",NA,-111.269035,57.668869
"329","Sharp-tailed Grouse",NA,-111.269035,57.668869
"329","Wilson's Warbler",NA,-111.269035,57.668869
"329","Yellow Warbler",0.11,-111.269035,57.668869
"33","Le Conte's Sparrow",NA,-112.275978,59.646675
"33","Pine Siskin",NA,-112.275978,59.646675
"33","Sharp-tailed Grouse",NA,-112.275978,59.646675
"33","Wilson's Warbler",NA,-112.275978,59.646675
"33","Yellow Warbler",NA,-112.275978,59.646675
"330","Le Conte's Sparrow",NA,-110.962219,57.668617
"330","Pine Siskin",NA,-110.962219,57.668617
"330","Sharp-tailed Grouse",NA,-110.962219,57.668617
"330","Wilson's Warbler",NA,-110.962219,57.668617
"330","Yellow Warbler",NA,-110.962219,57.668617
"331","Le Conte's Sparrow",NA,-110.613266,57.633213
"331","Pine Siskin",NA,-110.613266,57.633213
"331","Sharp-tailed Grouse",NA,-110.613266,57.633213
"331","Wilson's Warbler",NA,-110.613266,57.633213
"331","Yellow Warbler",NA,-110.613266,57.633213
"332","Le Conte's Sparrow",NA,-110.360809,57.578438
"332","Pine Siskin",NA,-110.360809,57.578438
"332","Sharp-tailed Grouse",NA,-110.360809,57.578438
"332","Wilson's Warbler",NA,-110.360809,57.578438
"332","Yellow Warbler",NA,-110.360809,57.578438
"34","Le Conte's Sparrow",0.44,-111.939857,59.56572
"34","Pine Siskin",NA,-111.939857,59.56572
"34","Sharp-tailed Grouse",NA,-111.939857,59.56572
"34","Wilson's Warbler",NA,-111.939857,59.56572
"34","Yellow Warbler",NA,-111.939857,59.56572
"343","Le Conte's Sparrow",NA,-116.288887,57.975288
"343","Pine Siskin",0.22,-116.288887,57.975288
"343","Sharp-tailed Grouse",NA,-116.288887,57.975288
"343","Wilson's Warbler",NA,-116.288887,57.975288
"343","Yellow Warbler",0.33,-116.288887,57.975288
"344","Le Conte's Sparrow",NA,-115.978279,57.958118
"344","Pine Siskin",NA,-115.978279,57.958118
"344","Sharp-tailed Grouse",NA,-115.978279,57.958118
"344","Wilson's Warbler",NA,-115.978279,57.958118
"344","Yellow Warbler",1.33,-115.978279,57.958118
"345","Le Conte's Sparrow",NA,-115.693504,57.963055
"345","Pine Siskin",0.11,-115.693504,57.963055
"345","Sharp-tailed Grouse",NA,-115.693504,57.963055
"345","Wilson's Warbler",NA,-115.693504,57.963055
"345","Yellow Warbler",0.33,-115.693504,57.963055
"346","Le Conte's Sparrow",NA,-115.381592,57.92984
"346","Pine Siskin",NA,-115.381592,57.92984
"346","Sharp-tailed Grouse",NA,-115.381592,57.92984
"346","Wilson's Warbler",NA,-115.381592,57.92984
"346","Yellow Warbler",NA,-115.381592,57.92984
"347","Le Conte's Sparrow",NA,-114.985161,57.86446
"347","Pine Siskin",NA,-114.985161,57.86446
"347","Sharp-tailed Grouse",NA,-114.985161,57.86446
"347","Wilson's Warbler",NA,-114.985161,57.86446
"347","Yellow Warbler",NA,-114.985161,57.86446
"348","Le Conte's Sparrow",NA,-114.615318,57.822563
"348","Pine Siskin",NA,-114.615318,57.822563
"348","Sharp-tailed Grouse",NA,-114.615318,57.822563
"348","Wilson's Warbler",NA,-114.615318,57.822563
"348","Yellow Warbler",NA,-114.615318,57.822563
"349","Le Conte's Sparrow",NA,-114.348358,57.859009
"349","Pine Siskin",NA,-114.348358,57.859009
"349","Sharp-tailed Grouse",NA,-114.348358,57.859009
"349","Wilson's Warbler",NA,-114.348358,57.859009
"349","Yellow Warbler",NA,-114.348358,57.859009
"35","Le Conte's Sparrow",0.44,-111.631203,59.557568
"35","Pine Siskin",NA,-111.631203,59.557568
"35","Sharp-tailed Grouse",NA,-111.631203,59.557568
"35","Wilson's Warbler",0.11,-111.631203,59.557568
"35","Yellow Warbler",NA,-111.631203,59.557568
"350","Le Conte's Sparrow",NA,-113.952904,57.797657
"350","Pine Siskin",NA,-113.952904,57.797657
"350","Sharp-tailed Grouse",NA,-113.952904,57.797657
"350","Wilson's Warbler",NA,-113.952904,57.797657
"350","Yellow Warbler",NA,-113.952904,57.797657
"351","Le Conte's Sparrow",NA,-113.741859,57.773716
"351","Pine Siskin",NA,-113.741859,57.773716
"351","Sharp-tailed Grouse",NA,-113.741859,57.773716
"351","Wilson's Warbler",NA,-113.741859,57.773716
"351","Yellow Warbler",NA,-113.741859,57.773716
"352","Le Conte's Sparrow",NA,-113.323944,57.713856
"352","Pine Siskin",NA,-113.323944,57.713856
"352","Sharp-tailed Grouse",NA,-113.323944,57.713856
"352","Wilson's Warbler",NA,-113.323944,57.713856
"352","Yellow Warbler",NA,-113.323944,57.713856
"353","Le Conte's Sparrow",0.22,-112.992203,57.68264
"353","Pine Siskin",NA,-112.992203,57.68264
"353","Sharp-tailed Grouse",NA,-112.992203,57.68264
"353","Wilson's Warbler",0.44,-112.992203,57.68264
"353","Yellow Warbler",0.22,-112.992203,57.68264
"354","Le Conte's Sparrow",NA,-112.631378,57.685524
"354","Pine Siskin",NA,-112.631378,57.685524
"354","Sharp-tailed Grouse",NA,-112.631378,57.685524
"354","Wilson's Warbler",NA,-112.631378,57.685524
"354","Yellow Warbler",NA,-112.631378,57.685524
"355","Le Conte's Sparrow",NA,-112.314194,57.605453
"355","Pine Siskin",NA,-112.314194,57.605453
"355","Sharp-tailed Grouse",NA,-112.314194,57.605453
"355","Wilson's Warbler",NA,-112.314194,57.605453
"355","Yellow Warbler",NA,-112.314194,57.605453
"356","Le Conte's Sparrow",NA,-112.023201,57.571739
"356","Pine Siskin",NA,-112.023201,57.571739
"356","Sharp-tailed Grouse",NA,-112.023201,57.571739
"356","Wilson's Warbler",NA,-112.023201,57.571739
"356","Yellow Warbler",NA,-112.023201,57.571739
"357","Le Conte's Sparrow",NA,-111.660538,57.548332
"357","Pine Siskin",NA,-111.660538,57.548332
"357","Sharp-tailed Grouse",NA,-111.660538,57.548332
"357","Wilson's Warbler",NA,-111.660538,57.548332
"357","Yellow Warbler",0.22,-111.660538,57.548332
"358","Le Conte's Sparrow",NA,-111.375656,57.497894
"358","Pine Siskin",NA,-111.375656,57.497894
"358","Sharp-tailed Grouse",NA,-111.375656,57.497894
"358","Wilson's Warbler",NA,-111.375656,57.497894
"358","Yellow Warbler",NA,-111.375656,57.497894
"359","Le Conte's Sparrow",NA,-111.054222,57.454884
"359","Pine Siskin",NA,-111.054222,57.454884
"359","Sharp-tailed Grouse",NA,-111.054222,57.454884
"359","Wilson's Warbler",NA,-111.054222,57.454884
"359","Yellow Warbler",NA,-111.054222,57.454884
"36","Le Conte's Sparrow",NA,-111.286217,59.510143
"36","Pine Siskin",NA,-111.286217,59.510143
"36","Sharp-tailed Grouse",NA,-111.286217,59.510143
"36","Wilson's Warbler",NA,-111.286217,59.510143
"36","Yellow Warbler",NA,-111.286217,59.510143
"360","Le Conte's Sparrow",NA,-110.709099,57.468082
"360","Pine Siskin",NA,-110.709099,57.468082
"360","Sharp-tailed Grouse",NA,-110.709099,57.468082
"360","Wilson's Warbler",NA,-110.709099,57.468082
"360","Yellow Warbler",NA,-110.709099,57.468082
"361","Le Conte's Sparrow",NA,-110.357719,57.375259
"361","Pine Siskin",NA,-110.357719,57.375259
"361","Sharp-tailed Grouse",NA,-110.357719,57.375259
"361","Wilson's Warbler",0.22,-110.357719,57.375259
"361","Yellow Warbler",NA,-110.357719,57.375259
"362","Le Conte's Sparrow",NA,-110.07328,57.377434
"362","Pine Siskin",NA,-110.07328,57.377434
"362","Sharp-tailed Grouse",NA,-110.07328,57.377434
"362","Wilson's Warbler",NA,-110.07328,57.377434
"362","Yellow Warbler",NA,-110.07328,57.377434
"37","Le Conte's Sparrow",NA,-110.956512,59.482281
"37","Pine Siskin",NA,-110.956512,59.482281
"37","Sharp-tailed Grouse",NA,-110.956512,59.482281
"37","Wilson's Warbler",NA,-110.956512,59.482281
"37","Yellow Warbler",NA,-110.956512,59.482281
"373","Le Conte's Sparrow",NA,-116.360657,57.833443
"373","Pine Siskin",0.56,-116.360657,57.833443
"373","Sharp-tailed Grouse",NA,-116.360657,57.833443
"373","Wilson's Warbler",NA,-116.360657,57.833443
"373","Yellow Warbler",NA,-116.360657,57.833443
"374","Le Conte's Sparrow",NA,-116.011223,57.790741
"374","Pine Siskin",NA,-116.011223,57.790741
"374","Sharp-tailed Grouse",NA,-116.011223,57.790741
"374","Wilson's Warbler",NA,-116.011223,57.790741
"374","Yellow Warbler",NA,-116.011223,57.790741
"375","Le Conte's Sparrow",0.11,-115.726326,57.736629
"375","Pine Siskin",0.11,-115.726326,57.736629
"375","Sharp-tailed Grouse",NA,-115.726326,57.736629
"375","Wilson's Warbler",NA,-115.726326,57.736629
"375","Yellow Warbler",NA,-115.726326,57.736629
"376","Le Conte's Sparrow",NA,-115.406548,57.746975
"376","Pine Siskin",NA,-115.406548,57.746975
"376","Sharp-tailed Grouse",NA,-115.406548,57.746975
"376","Wilson's Warbler",NA,-115.406548,57.746975
"376","Yellow Warbler",NA,-115.406548,57.746975
"377","Le Conte's Sparrow",NA,-115.019257,57.717964
"377","Pine Siskin",NA,-115.019257,57.717964
"377","Sharp-tailed Grouse",NA,-115.019257,57.717964
"377","Wilson's Warbler",NA,-115.019257,57.717964
"377","Yellow Warbler",NA,-115.019257,57.717964
"378","Le Conte's Sparrow",NA,-114.752853,57.655117
"378","Pine Siskin",NA,-114.752853,57.655117
"378","Sharp-tailed Grouse",NA,-114.752853,57.655117
"378","Wilson's Warbler",NA,-114.752853,57.655117
"378","Yellow Warbler",NA,-114.752853,57.655117
"379","Le Conte's Sparrow",NA,-114.363037,57.620968
"379","Pine Siskin",NA,-114.363037,57.620968
"379","Sharp-tailed Grouse",NA,-114.363037,57.620968
"379","Wilson's Warbler",NA,-114.363037,57.620968
"379","Yellow Warbler",NA,-114.363037,57.620968
"38","Le Conte's Sparrow",NA,-110.522453,59.464947
"38","Pine Siskin",NA,-110.522453,59.464947
"38","Sharp-tailed Grouse",NA,-110.522453,59.464947
"38","Wilson's Warbler",0.11,-110.522453,59.464947
"38","Yellow Warbler",0.11,-110.522453,59.464947
"380","Le Conte's Sparrow",NA,-114.063843,57.635994
"380","Pine Siskin",NA,-114.063843,57.635994
"380","Sharp-tailed Grouse",NA,-114.063843,57.635994
"380","Wilson's Warbler",NA,-114.063843,57.635994
"380","Yellow Warbler",NA,-114.063843,57.635994
"381","Le Conte's Sparrow",NA,-113.783333,57.584751
"381","Pine Siskin",NA,-113.783333,57.584751
"381","Sharp-tailed Grouse",NA,-113.783333,57.584751
"381","Wilson's Warbler",NA,-113.783333,57.584751
"381","Yellow Warbler",NA,-113.783333,57.584751
"382","Le Conte's Sparrow",NA,-113.389854,57.568283
"382","Pine Siskin",NA,-113.389854,57.568283
"382","Sharp-tailed Grouse",NA,-113.389854,57.568283
"382","Wilson's Warbler",0.11,-113.389854,57.568283
"382","Yellow Warbler",NA,-113.389854,57.568283
"383","Le Conte's Sparrow",NA,-113.120346,57.537735
"383","Pine Siskin",NA,-113.120346,57.537735
"383","Sharp-tailed Grouse",NA,-113.120346,57.537735
"383","Wilson's Warbler",0.22,-113.120346,57.537735
"383","Yellow Warbler",NA,-113.120346,57.537735
"384","Le Conte's Sparrow",NA,-112.775536,57.482895
"384","Pine Siskin",NA,-112.775536,57.482895
"384","Sharp-tailed Grouse",NA,-112.775536,57.482895
"384","Wilson's Warbler",NA,-112.775536,57.482895
"384","Yellow Warbler",NA,-112.775536,57.482895
"385","Le Conte's Sparrow",NA,-112.38398,57.479927
"385","Pine Siskin",NA,-112.38398,57.479927
"385","Sharp-tailed Grouse",NA,-112.38398,57.479927
"385","Wilson's Warbler",0.56,-112.38398,57.479927
"385","Yellow Warbler",NA,-112.38398,57.479927
"386","Le Conte's Sparrow",0.22,-112.092293,57.38456
"386","Pine Siskin",NA,-112.092293,57.38456
"386","Sharp-tailed Grouse",NA,-112.092293,57.38456
"386","Wilson's Warbler",NA,-112.092293,57.38456
"386","Yellow Warbler",NA,-112.092293,57.38456
"387","Le Conte's Sparrow",0.33,-111.760498,57.372757
"387","Pine Siskin",NA,-111.760498,57.372757
"387","Sharp-tailed Grouse",NA,-111.760498,57.372757
"387","Wilson's Warbler",NA,-111.760498,57.372757
"387","Yellow Warbler",0.22,-111.760498,57.372757
"388","Le Conte's Sparrow",NA,-111.48172,57.341125
"388","Pine Siskin",NA,-111.48172,57.341125
"388","Sharp-tailed Grouse",NA,-111.48172,57.341125
"388","Wilson's Warbler",NA,-111.48172,57.341125
"388","Yellow Warbler",NA,-111.48172,57.341125
"388B","Le Conte's Sparrow",NA,-111.48172,57.341125
"388B","Pine Siskin",NA,-111.48172,57.341125
"388B","Sharp-tailed Grouse",NA,-111.48172,57.341125
"388B","Wilson's Warbler",NA,-111.48172,57.341125
"388B","Yellow Warbler",NA,-111.48172,57.341125
"389","Le Conte's Sparrow",NA,-111.113747,57.299912
"389","Pine Siskin",NA,-111.113747,57.299912
"389","Sharp-tailed Grouse",NA,-111.113747,57.299912
"389","Wilson's Warbler",NA,-111.113747,57.299912
"389","Yellow Warbler",NA,-111.113747,57.299912
"39","Le Conte's Sparrow",0.11,-110.222572,59.395153
"39","Pine Siskin",0.11,-110.222572,59.395153
"39","Sharp-tailed Grouse",NA,-110.222572,59.395153
"39","Wilson's Warbler",0.22,-110.222572,59.395153
"39","Yellow Warbler",NA,-110.222572,59.395153
"390","Le Conte's Sparrow",NA,-110.721565,57.268986
"390","Pine Siskin",NA,-110.721565,57.268986
"390","Sharp-tailed Grouse",NA,-110.721565,57.268986
"390","Wilson's Warbler",NA,-110.721565,57.268986
"390","Yellow Warbler",NA,-110.721565,57.268986
"391","Le Conte's Sparrow",0.11,-110.455292,57.260525
"391","Pine Siskin",NA,-110.455292,57.260525
"391","Sharp-tailed Grouse",NA,-110.455292,57.260525
"391","Wilson's Warbler",2.22,-110.455292,57.260525
"391","Yellow Warbler",NA,-110.455292,57.260525
"392","Le Conte's Sparrow",0.11,-110.14296,57.174755
"392","Pine Siskin",NA,-110.14296,57.174755
